Year,Microorganism,Country,Continent,Beta.lactamase,Group,NG_MAST,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,%ESBL,%R,Fully susceptible,N,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
1998,NEISSERIA GONORRHOEAE,Philippines,Asia,R,1.0,-,-4.965784285,-5.965784285,0.584962501,-8.380821784,3.584962501,-1.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Philippines,Asia,R,1.0,-,-5.442222329,-5.965784285,-8.965784285,-8.965784285,2.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-3.0,-5.965784285,-6.380821784,-6.965784285,-1.395928676,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,237.0,3427,-3.965784285,-5.965784285,-2.0,-7.380821784,-1.395928676,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,R,8.0,10855,-3.0,-5.965784285,-3.0,-7.380821784,4.584962501,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-3.411195433,-5.965784285,-3.965784285,-7.965784285,-1.0,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-3.0,-5.965784285,-6.965784285,-6.965784285,0.0,8.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,R,1.0,-,-4.411195433,-5.965784285,-8.965784285,-7.965784285,4.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,R,208.0,3032,-2.395928676,-5.965784285,-3.0,-7.380821784,6.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-5.442222329,-5.965784285,-4.411195433,-8.965784285,-3.411195433,-1.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Thailand,Asia,S,209.0,3033,-3.965784285,-5.965784285,-2.0,-5.442222329,0.584962501,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,CaboVerde,Africa,R,402.0,758,-5.965784285,-5.965784285,-8.965784285,-8.965784285,3.584962501,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,CaboVerde,Africa,R,1.0,-,-5.965784285,-5.965784285,-8.965784285,-8.965784285,3.0,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Gambia,Africa,R,225.0,3187,-4.965784285,-5.965784285,-8.965784285,-7.965784285,2.0,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Gambia,Africa,R,225.0,3187,-4.411195433,-5.965784285,-8.965784285,-7.380821784,1.584962501,3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Gambia,Africa,S,226.0,3188,-5.442222329,-5.965784285,-8.380821784,-8.965784285,-3.411195433,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Marocko,Africa,S,17.0,1247,-3.0,-5.965784285,-6.965784285,-7.965784285,-1.0,0.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Marocko,Africa,S,1.0,-,-2.0,-5.965784285,-5.965784285,-5.965784285,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Tanzania,Africa,S,1.0,-,-4.965784285,-5.965784285,-8.380821784,-8.380821784,-3.411195433,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1998,NEISSERIA GONORRHOEAE,Saudi_Arabia,Asia,S,1.0,-,-3.965784285,-5.965784285,-6.965784285,-5.442222329,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-6.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-6.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-5.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,681.0,10575,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-6.965784285,,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,684.0,10578,0.0,-6.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Canada,America,,191.0,251,1.0,-5.965784285,,-4.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
1999,NEISSERIA GONORRHOEAE,Denmark,Europe,S,380.0,685,-3.965784285,-5.965784285,-8.380821784,-8.380821784,-2.395928676,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,France,Europe,S,380.0,685,1.0,-5.965784285,-8.965784285,-8.965784285,-2.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Lithuania,Europe,S,1.0,-,-3.0,-5.965784285,-8.965784285,-8.380821784,-1.0,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Poland,Europe,S,1.0,-,-5.965784285,-5.965784285,-8.965784285,-8.965784285,-5.965784285,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Spain,Europe,R,1.0,-,-3.0,-5.965784285,-7.380821784,-6.965784285,1.584962501,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Spain,Europe,S,372.0,64,-3.411195433,-5.965784285,-8.965784285,-8.965784285,-2.395928676,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,The Netherlands,Europe,S,197.0,277,-3.0,-5.965784285,-8.965784285,-8.380821784,-1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Turkey,Asia,S,192.0,2599,-3.411195433,-5.965784285,-8.380821784,-8.380821784,-1.395928676,-1.395928676,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Turkey,Asia,S,1.0,-,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.411195433,4.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,UK,Europe,R,188.0,247,-3.411195433,-5.965784285,-3.965784285,-7.380821784,5.0,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Thailand,Asia,S,209.0,3033,-3.965784285,-5.965784285,-2.0,-5.965784285,1.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Thailand,Asia,R,1.0,-,-5.965784285,-5.965784285,1.0,-8.965784285,3.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-3.0,-5.965784285,-3.0,-7.965784285,-0.415037499,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Thailand,Asia,S,1.0,-,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.411195433,3.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Uganda,Africa,S,1.0,-,-4.965784285,-5.965784285,-8.965784285,-8.380821784,-3.0,4.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Angola,Africa,S,285.0,41,-3.411195433,-5.965784285,-8.380821784,-8.965784285,-2.0,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Gambia,Africa,S,183.0,231,-3.965784285,-5.965784285,-8.965784285,-8.965784285,-2.395928676,-2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Guinea,Africa,R,1.0,-,-5.442222329,-5.965784285,-8.965784285,-8.965784285,5.0,5.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Marocko,Africa,S,1.0,-,-4.965784285,-5.965784285,-8.965784285,-8.965784285,-3.0,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,Japan,Asia,S,278.0,4062,-1.395928676,-3.0,-1.0,-3.411195433,1.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
1999,NEISSERIA GONORRHOEAE,USA,America,S,231.0,3305,2.0,-6.965784285,-7.965784285,-7.965784285,-2.0,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,846.0,4138,-2.0,-2.0,-1.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,4.0,10503,1.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-4.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-4.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-4.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,277.0,4027,-2.395928676,-3.0,5.0,-3.0,0.584962501,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,282.0,4090,-1.395928676,-4.965784285,-0.415037499,-4.965784285,0.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,281.0,4080,-1.395928676,-4.965784285,0.584962501,-4.411195433,-0.415037499,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,276.0,4015,-1.395928676,-3.411195433,0.584962501,-3.0,1.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,375.0,668,-3.965784285,-5.965784285,3.0,-6.380821784,-1.395928676,-0.415037499,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,Japan,Asia,S,280.0,4069,0.0,-3.0,5.0,-3.0,2.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,945.0,8098,2.0,-7.965784285,-6.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1004.0,9758,-2.0,-7.965784285,-6.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,317.0,5,-2.0,-6.965784285,-6.058893689,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,773.0,1306,1.0,-6.965784285,-6.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,231.0,3305,1.0,-6.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,231.0,3305,0.0,-6.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.965784285,-6.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-6.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,317.0,5,-1.0,-6.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-6.058893689,-7.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,183.0,231,0.0,-6.058893689,-6.058893689,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,317.0,5,-1.0,-6.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,945.0,8098,0.0,-6.058893689,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-6.058893689,-6.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,-2.0,-6.058893689,-6.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,0.0,-6.058893689,-5.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,372.0,64,1.0,-6.058893689,-6.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,519.0,1195,-2.0,-5.058893689,-7.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,1.0,-5.058893689,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,834.0,3654,-2.0,-5.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,739.0,1109,-2.0,-5.058893689,-7.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,171.0,21,0.0,-5.058893689,-6.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,372.0,64,1.0,-5.058893689,-7.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,372.0,64,1.0,-5.058893689,-7.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,317.0,5,-2.0,-5.058893689,-6.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,427.0,85,1.0,-5.058893689,-6.965784285,-6.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,789.0,154,-2.0,-5.058893689,-4.058893689,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,762.0,11511,0.0,-4.058893689,-5.058893689,-4.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,171.0,21,-2.0,-4.058893689,-6.965784285,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,171.0,21,-1.0,-4.058893689,-6.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,372.0,64,1.0,-4.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,171.0,21,-2.0,-4.058893689,-6.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,1.0,0.0,-2.0,-3.0,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2000,NEISSERIA GONORRHOEAE,USA,America,S,789.0,154,-2.0,-4.058893689,-4.058893689,-5.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,411.0,8,-3.988504361,-9.965784285,-3.988504361,-11.96578428,-6.965784285,-1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,1.0,-,-3.0,-7.965784285,-7.965784285,-8.965784285,-3.988504361,0.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,853.0,4383,-1.0,-2.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,563.0,51,-3.988504361,-6.965784285,-7.965784285,-7.965784285,-3.988504361,-3.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,697.0,108,-1.0,-4.965784285,-4.965784285,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,129.0,1424,-1.0,-2.0,6.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,960.0,84,-2.0,-4.965784285,-2.0,-3.0,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,853.0,4383,-1.0,-2.0,4.0,-3.0,2.0,2.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,317.0,5,1.0,-5.965784285,,-5.965784285,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,Canada,America,,171.0,21,1.0,-4.965784285,,-3.988504361,,,,,,,,,,,,,1.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,283.0,4091,-0.415037499,-5.965784285,2.584962501,-5.965784285,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,129.0,1424,-1.395928676,-3.0,5.0,-4.411195433,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,286.0,4101,-1.0,-3.0,5.0,-3.965784285,2.0,1.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,242.0,3588,-0.415037499,-3.411195433,-1.0,-3.411195433,0.584962501,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,147.0,1677,-1.395928676,-2.0,5.0,-3.0,2.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,157.0,1783,-1.0,-5.442222329,5.0,-3.411195433,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,390.0,7328,-0.415037499,-2.395928676,5.0,-3.411195433,1.0,1.0,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,Japan,Asia,S,413.0,8132,-1.0,-3.0,5.0,-4.411195433,0.584962501,0.584962501,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,S,791.0,1687,-2.0,-8.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,S,809.0,2514,1.0,-6.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,1.0,-6.965784285,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,R,1.0,-,1.0,-6.058893689,-7.965784285,-8.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,S,1.0,-,1.0,-6.058893689,-7.965784285,-7.965784285,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2001,NEISSERIA GONORRHOEAE,USA,America,R,697.0,108,-2.0,-6.058893689,-6.965784285,-6.058893689,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
