Year,Microorganism,Continent,Country,%ESBL,%R,Azithromycin,Beta.lactamase,Cefixime,Ceftriaxone,Ciprofloxacin,Fully susceptible,Group,N,NG_MAST,Non-susceptible,Number of laboratories,Penicillin,Tetracycline,azm_mic,cfx_mic,cip_mic,cro_mic,log2_azm_mic,log2_cfx_mic,log2_cip_mic,log2_cro_mic,log2_pen_mic,log2_tet_mic,pen_mic,tet_mic,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,AZM,CARBAPENEMS,CEFTAZIDIME,CFX,CIP,CRO,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PEN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,TET,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2013,NEISSERIA GONORRHOEAE,Europe,Hungary,,,,,0.016,0.002,,,271.0,,387,,,,,,0.016,,0.002,,-5.965784285,,-8.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Belgium,,,0.125,,0.008,0.008,0.004,,550.0,,4248,,,,,0.125,0.008,0.004,0.008,-3.0,-6.965784285,-7.965784285,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.032,,0.016,0.002,0.002,,718.0,,11029,,,,,0.032,0.016,0.002,0.002,-4.965784285,-5.965784285,-8.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Greece,,,0.25,,0.016,0.008,0.008,,724.0,,11060,,,,,0.25,0.016,0.008,0.008,-2.0,-5.965784285,-6.965784285,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.047,0.047,0.003,,720.0,,11033,,,,,0.38,0.047,0.003,0.047,-1.395928676,-4.411195433,-8.380821784,-4.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Austria,,,,,0.023,0.008,,,540.0,,273,,,,,,0.023,,0.008,,-5.442222329,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Italy,,,0.064,,0.047,0.023,32,,628.0,,8826,,,,,0.064,0.047,32.0,0.023,-3.965784285,-4.411195433,5.0,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.016,,,171.0,,21,,,,,,0.016,,0.016,,-5.965784285,,-5.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,472.0,,10798,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,888.0,,5445,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.023,,,455.0,,1034,,,,,,0.016,,0.023,,-5.965784285,,-5.442222329,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.016,,,171.0,,21,,,,,,0.016,,0.016,,-5.965784285,,-5.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.094,0.047,,,980.0,,8987,,,,,,0.094,,0.047,,-3.411195433,,-4.411195433,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.006,,,559.0,,4995,,,,,,0.016,,0.006,,-5.965784285,,-7.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.012,,,171.0,,21,,,,,,0.016,,0.012,,-5.965784285,,-6.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.006,,,559.0,,4995,,,,,,0.016,,0.006,,-5.965784285,,-7.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.023,,,171.0,,21,,,,,,0.016,,0.023,,-5.965784285,,-5.442222329,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,825.0,,3302,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,958.0,,8370,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.012,,,474.0,,10800,,,,,,0.016,,0.012,,-5.965784285,,-6.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.012,,,475.0,,10801,,,,,,0.016,,0.012,,-5.965784285,,-6.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.047,0.008,,,127.0,,1407,,,,,,0.047,,0.008,,-4.411195433,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.047,0.032,,,707.0,,10834,,,,,,0.047,,0.032,,-4.411195433,,-4.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,475.0,,10801,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.008,,,475.0,,10801,,,,,,0.016,,0.008,,-5.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.032,0.008,,,127.0,,1407,,,,,,0.032,,0.008,,-4.965784285,,-6.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.012,,,708.0,,10835,,,,,,0.016,,0.012,,-5.965784285,,-6.380821784,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,,,0.016,0.002,,,467.0,,10792,,,,,,0.016,,0.002,,-5.965784285,,-8.965784285,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Slovenia,,,0.064,,0.016,0.006,0.003,,474.0,,10800,,,,,0.064,0.016,0.003,0.006,-3.965784285,-5.965784285,-8.380821784,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.047,0.023,32,,186.0,,2400,,,,,0.38,0.047,32.0,0.023,-1.395928676,-4.411195433,5.0,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.19,,0.064,0.008,0.5,,990.0,,9171,,,,,0.19,0.064,0.5,0.008,-2.395928676,-3.965784285,-1.0,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.064,0.032,32,,127.0,,1407,,,,,0.38,0.064,32.0,0.032,-1.395928676,-3.965784285,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.032,,0.016,0.006,6,,179.0,,225,,,,,0.032,0.016,6.0,0.006,-4.965784285,-5.965784285,2.584962501,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.003,,206.0,,2992,,,,,0.25,0.016,0.003,0.002,-2.0,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.047,,0.002,0.004,3,,777.0,,13299,,,,,0.047,0.002,3.0,0.004,-4.411195433,-8.965784285,1.584962501,-7.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.016,0.002,0.004,,206.0,,2992,,,,,0.38,0.016,0.004,0.002,-1.395928676,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.003,,168.0,,1993,,,,,0.25,0.016,0.003,0.002,-2.0,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.016,0.002,0.004,,206.0,,2992,,,,,0.5,0.016,0.004,0.002,-1.0,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.064,,0.016,0.002,0.003,,172.0,,210,,,,,0.064,0.016,0.003,0.002,-3.965784285,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.094,,0.016,0.012,32,,3.0,,10425,,,,,0.094,0.016,32.0,0.012,-3.411195433,-5.965784285,5.0,-6.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.064,,0.047,0.003,0.003,,655.0,,multiple,,,,,0.064,0.047,0.003,0.003,-3.965784285,-4.411195433,-8.380821784,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.032,0.032,32,,186.0,,2400,,,,,0.5,0.032,32.0,0.032,-1.0,-4.965784285,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.004,,168.0,,1993,,,,,0.25,0.016,0.004,0.002,-2.0,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.064,0.016,32,,127.0,,1407,,,,,0.5,0.064,32.0,0.016,-1.0,-3.965784285,5.0,-5.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.094,0.023,32,,127.0,,1407,,,,,0.5,0.094,32.0,0.023,-1.0,-3.411195433,5.0,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.023,,0.016,0.003,0.75,,990.0,,9171,,,,,0.023,0.016,0.75,0.003,-5.442222329,-5.965784285,-0.415037499,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.004,,168.0,,1993,,,,,0.25,0.016,0.004,0.002,-2.0,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,8,,0.032,0.016,32,,490.0,,11030,,,,,8.0,0.032,32.0,0.016,3.0,-4.965784285,5.0,-5.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.016,0.002,0.003,,168.0,,1993,,,,,0.38,0.016,0.003,0.002,-1.395928676,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.094,0.002,16,,127.0,,1407,,,,,0.38,0.094,16.0,0.002,-1.395928676,-3.411195433,4.0,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.003,,168.0,,1993,,,,,0.25,0.016,0.003,0.002,-2.0,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.094,,0.094,0.006,0.004,,172.0,,210,,,,,0.094,0.094,0.004,0.006,-3.411195433,-3.411195433,-7.965784285,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.016,0.004,0.008,,273.0,,3935,,,,,0.5,0.016,0.008,0.004,-1.0,-5.965784285,-6.965784285,-7.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.125,,0.016,0.003,0.006,,373.0,,645,,,,,0.125,0.016,0.006,0.003,-3.0,-5.965784285,-7.380821784,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.016,0.002,0.004,,488.0,,11013,,,,,0.38,0.016,0.004,0.002,-1.395928676,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.38,,0.016,0.002,0.004,,168.0,,1993,,,,,0.38,0.016,0.004,0.002,-1.395928676,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.064,0.016,32,,127.0,,1407,,,,,0.5,0.064,32.0,0.016,-1.0,-3.965784285,5.0,-5.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.064,,0.016,0.004,2,,719.0,,11032,,,,,0.064,0.016,2.0,0.004,-3.965784285,-5.965784285,1.0,-7.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.75,,0.125,0.064,32,,892.0,,5533,,,,,0.75,0.125,32.0,0.064,-0.415037499,-3.0,5.0,-3.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.032,0.023,0.012,,888.0,,5445,,,,,0.25,0.032,0.012,0.023,-2.0,-4.965784285,-6.380821784,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.047,,0.047,0.006,8,,810.0,,2569,,,,,0.047,0.047,8.0,0.006,-4.411195433,-4.411195433,3.0,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.047,,0.023,0.006,12,,810.0,,2569,,,,,0.047,0.023,12.0,0.006,-4.411195433,-5.442222329,3.584962501,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.5,,0.5,0.064,32,,127.0,,1407,,,,,0.5,0.5,32.0,0.064,-1.0,-1.0,5.0,-3.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.19,,0.016,0.004,4,,657.0,,10001,,,,,0.19,0.016,4.0,0.004,-2.395928676,-5.965784285,2.0,-7.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.032,0.016,,888.0,,5445,,,,,0.5,0.016,0.016,0.032,-1.0,-5.965784285,-5.965784285,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.047,0.032,32,,186.0,,2400,,,,,0.25,0.047,32.0,0.032,-2.0,-4.411195433,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.19,,0.016,0.008,0.006,,650.0,,995,,,,,0.19,0.016,0.006,0.008,-2.395928676,-5.965784285,-7.380821784,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.125,,0.032,0.032,32,,658.0,,10002,,,,,0.125,0.032,32.0,0.032,-3.0,-4.965784285,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.023,0.023,0.016,,888.0,,5445,,,,,0.5,0.023,0.016,0.023,-1.0,-5.442222329,-5.965784285,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.047,,0.016,0.002,0.004,,656.0,,10000,,,,,0.047,0.016,0.004,0.002,-4.411195433,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.094,,0.016,0.002,0.006,,832.0,,358,,,,,0.094,0.016,0.006,0.002,-3.411195433,-5.965784285,-7.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.75,,0.125,0.047,32,,631.0,,8953,,,,,0.75,0.125,32.0,0.047,-0.415037499,-3.0,5.0,-4.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.047,0.047,32,,179.0,,225,,,,,0.25,0.047,32.0,0.047,-2.0,-4.411195433,5.0,-4.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.25,,0.016,0.002,0.003,,168.0,,1993,,,,,0.25,0.016,0.003,0.002,-2.0,-5.965784285,-8.380821784,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.004,6,,1.0,,-,,,,,0.5,0.016,6.0,0.004,-1.0,-5.965784285,2.584962501,-7.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.006,0.006,,929.0,,7445,,,,,0.5,0.016,0.006,0.006,-1.0,-5.965784285,-7.380821784,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.38,,0.023,0.023,3,,245.0,,368,,,,,0.38,0.023,3.0,0.023,-1.395928676,-5.442222329,1.584962501,-5.442222329,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.023,0.032,32,,383.0,,6974,,,,,0.25,0.023,32.0,0.032,-2.0,-5.442222329,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.125,0.094,32,,892.0,,5533,,,,,0.5,0.125,32.0,0.094,-1.0,-3.0,5.0,-3.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.016,0.003,0.004,,1008.0,,9901,,,,,0.25,0.016,0.004,0.003,-2.0,-5.965784285,-7.965784285,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.003,0.006,,862.0,,4758,,,,,0.5,0.016,0.006,0.003,-1.0,-5.965784285,-7.380821784,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.003,0.003,,206.0,,2992,,,,,0.5,0.016,0.003,0.003,-1.0,-5.965784285,-8.380821784,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.064,,0.023,0.008,3,,210.0,,3128,,,,,0.064,0.023,3.0,0.008,-3.965784285,-5.442222329,1.584962501,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.032,,0.016,0.002,0.004,,656.0,,10000,,,,,0.032,0.016,0.004,0.002,-4.965784285,-5.965784285,-7.965784285,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.047,,0.016,0.002,3,,717.0,,11028,,,,,0.047,0.016,3.0,0.002,-4.411195433,-5.965784285,1.584962501,-8.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.38,,0.064,0.047,32,,631.0,,8953,,,,,0.38,0.064,32.0,0.047,-1.395928676,-3.965784285,5.0,-4.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.5,,0.016,0.012,0.016,,888.0,,5445,,,,,0.5,0.016,0.016,0.012,-1.0,-5.965784285,-5.965784285,-6.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.125,,0.016,0.003,4,,661.0,,10012,,,,,0.125,0.016,4.0,0.003,-3.0,-5.965784285,2.0,-8.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Greece,,,0.125,,0.016,0.012,0.006,,203.0,,292,,,,,0.125,0.016,0.006,0.012,-3.0,-5.965784285,-7.380821784,-6.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Greece,,,2,,0.125,0.094,0.016,,614.0,,8329,,,,,2.0,0.125,0.016,0.094,1.0,-3.0,-5.965784285,-3.411195433,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Greece,,,0.25,,0.016,0.008,0.016,,856.0,,4528,,,,,0.25,0.016,0.016,0.008,-2.0,-5.965784285,-5.965784285,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Greece,,,0.75,,0.032,0.032,32,,505.0,,11055,,,,,0.75,0.032,32.0,0.032,-0.415037499,-4.965784285,5.0,-4.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Hungary,,,,,0.032,0.023,,,650.0,,995,,,,,,0.032,,0.023,,-4.965784285,,-5.442222329,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Hungary,,,,,0.047,0.023,,,957.0,,8343,,,,,,0.047,,0.023,,-4.411195433,,-5.442222329,,,,,,,,,0.0,,,1.0,0.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.25,,0.016,0.016,8,,660.0,,10011,,,,,0.25,0.016,8.0,0.016,-2.0,-5.965784285,3.0,-5.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Denmark,,,0.125,,0.064,0.006,0.5,,857.0,,4530,,,,,0.125,0.064,0.5,0.006,-3.0,-3.965784285,-1.0,-7.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.047,,0.032,0.008,2,,210.0,,3128,,,,,0.047,0.032,2.0,0.008,-4.411195433,-4.965784285,1.0,-6.965784285,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
2013,NEISSERIA GONORRHOEAE,Europe,Sweden,,,0.047,,0.047,0.012,2,,210.0,,3128,,,,,0.047,0.047,2.0,0.012,-4.411195433,-4.411195433,1.0,-6.380821784,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,0.0,,,0.0,,
