Year,Microorganism,Country,%R,N,Fully susceptible,%ESBL,Non-susceptible,Number of laboratories,3GCREC,3GCRKP,AMINOGLYCOSIDES,AMINOPENICILLINS,CARBAPENEMS,CEFTAZIDIME,FLUOROQUINOLONES,GENTAMICIN,MACROLIDES,METICILLIN,PENICILLINS,PIPERACILLIN+TAZOBACTAM,THIRD-GENERATION CEPHALOSPORINS,VANCOMYCIN
2013,KLEBSIELLA PNEUMONIAE,Iceland,0.0,30,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Finland,1.5,523,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Norway,2.3,644,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Sweden,2.9,1235,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Denmark,4.4,864,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Austria,5.3,947,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Netherlands,6.1,653,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,United Kingdom,6.5,1163,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Germany,9.6,743,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Belgium,9.8,600,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Estonia,9.9,91,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Spain,16.0,1241,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Ireland,17.4,317,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Slovenia,20.0,245,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Cyprus,25.0,68,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Malta,26.1,69,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,France,26.7,1938,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Luxembourg,28.3,53,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Portugal,30.3,912,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Hungary,36.9,556,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Italy,44.9,1438,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Lithuania,47.6,145,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Latvia,48.9,92,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Croatia,50.5,376,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Czech Republic,51.0,1291,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Bulgaria,56.5,138,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Romania,57.3,213,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Poland,58.4,380,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Greece,59.0,1171,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Slovakia,64.0,489,,,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Bulgaria,0.0,126,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Finland,0.0,391,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Latvia,0.0,63,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Lithuania,0.0,43,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Sweden,0.3,655,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Iceland,0.0,27,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Denmark,0.0,491,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Netherlands,0.3,640,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Norway,0.0,448,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Belgium,0.0,116,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Ireland,0.0,301,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Slovenia,0.5,195,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Czech Republic,0.1,1103,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Croatia,2.2,279,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,United Kingdom,0.1,677,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,France,0.1,1432,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Germany,0.0,464,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Poland,0.0,238,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Austria,0.6,509,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Spain,0.0,1161,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Hungary,5.5,491,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Portugal,1.4,443,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Luxembourg,0.0,57,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Estonia,0.0,66,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Malta,0.0,57,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Cyprus,16.4,67,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Romania,0.0,14,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Italy,15.2,731,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Greece,49.1,1687,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Bulgaria,0.0,116,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Finland,0.0,404,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Latvia,0.0,65,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Lithuania,0.0,19,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Sweden,0.0,1099,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Iceland,0.0,24,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Denmark,0.0,589,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Netherlands,0.3,722,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Norway,0.0,443,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Belgium,0.3,646,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Ireland,0.3,302,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Slovenia,0.0,232,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Czech Republic,0.1,1193,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Croatia,0.0,299,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,United Kingdom,0.4,825,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Slovakia,0.7,434,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,France,0.0,1640,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Germany,0.0,512,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Poland,0.5,376,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Austria,0.2,610,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Spain,0.3,1144,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Hungary,1.9,413,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Portugal,0.3,580,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Luxembourg,0.0,48,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Estonia,0.0,73,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Malta,3.8,52,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Cyprus,15.7,83,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Romania,0.0,10,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Italy,26.7,615,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Greece,68.2,1636,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Bulgaria,1.9,108,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Finland,0.0,536,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Latvia,0.0,77,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Lithuania,0.0,185,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Sweden,0.0,976,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Iceland,0.0,16,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Denmark,0.3,680,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Netherlands,0.1,684,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Norway,0.5,623,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Belgium,0.7,545,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Ireland,0.0,338,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Slovenia,0.4,254,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Czech Republic,0.3,1307,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Croatia,0.0,331,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,United Kingdom,0.5,888,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Slovakia,6.3,331,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,France,0.5,1627,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Germany,0.0,661,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Poland,0.8,359,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Austria,0.8,738,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Spain,0.8,1152,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Hungary,2.9,481,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Portugal,0.7,749,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Luxembourg,0.0,48,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Estonia,1.3,79,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Malta,3.5,57,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Cyprus,9.2,65,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Romania,13.7,102,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Italy,29.1,845,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Greece,60.5,1460,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Bulgaria,0.0,129,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Finland,0.0,546,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Latvia,0.0,92,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Lithuania,0.0,144,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Sweden,0.0,1269,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Iceland,0.0,30,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Denmark,0.2,645,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Netherlands,0.2,646,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Norway,0.2,645,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Belgium,0.3,618,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Ireland,0.3,317,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Slovenia,0.4,245,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Czech Republic,0.5,1133,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Croatia,0.5,376,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,United Kingdom,0.5,1051,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Slovakia,0.6,342,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,France,0.7,1842,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Germany,0.7,743,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Poland,0.8,370,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Austria,1.2,910,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Spain,1.6,1241,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Hungary,1.7,531,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Portugal,1.8,904,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Luxembourg,1.9,53,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Estonia,2.7,74,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Malta,5.8,69,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Cyprus,5.9,68,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Romania,20.5,215,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Italy,34.3,1453,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2013,KLEBSIELLA PNEUMONIAE,Greece,59.4,1209,,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Iceland,0.0,24,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Finland,2.5,401,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Sweden,4.7,405,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Norway,7.4,476,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Netherlands,7.0,644,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,United Kingdom,7.4,768,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Denmark,11.3,673,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Ireland,8.2,318,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Germany,14.9,478,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Austria,18.2,720,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Spain,13.6,1161,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Belgium,12.5,144,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Luxembourg,6.8,59,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Cyprus,38.8,67,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Estonia,25.0,64,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Malta,15.8,57,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,France,21.8,1527,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Slovenia,25.0,196,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Portugal,31.4,574,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Hungary,42.9,504,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Croatia,47.5,278,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Latvia,52.4,63,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Lithuania,36.3,80,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Bulgaria,52.4,126,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Czech Republic,55.1,1263,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Romania,29.4,17,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Italy,38.5,696,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Greece,70.9,1676,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2010,KLEBSIELLA PNEUMONIAE,Poland,33.0,221,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Iceland,4.2,24,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Finland,2.7,404,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Sweden,2.3,822,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Norway,3.5,427,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Netherlands,7.3,728,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,United Kingdom,4.6,985,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Denmark,11.6,888,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Ireland,8.9,303,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Germany,14.1,519,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Austria,16.6,797,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Spain,17.0,1145,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Belgium,14.9,663,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Luxembourg,33.3,48,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Cyprus,36.1,83,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Estonia,22.0,91,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Malta,13.5,52,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,France,28.0,1683,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Slovenia,35.3,232,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Portugal,36.3,617,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Hungary,51.0,420,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Croatia,42.5,292,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Latvia,38.1,63,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Lithuania,54.7,137,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Bulgaria,51.2,121,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Czech Republic,52.8,1287,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Romania,30.0,10,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Italy,45.7,597,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Slovakia,70.8,465,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Greece,72.2,1635,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,KLEBSIELLA PNEUMONIAE,Poland,57.7,369,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Iceland,7.1,14,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Finland,2.1,536,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,KLEBSIELLA PNEUMONIAE,Sweden,3.7,976,,,,,0,0,0,0,0,0,1,0,0,0,0,0,0,0
